Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time,Comment
2016-01-17,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-01-17,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-01-17,Overhead Press,Shoulders,10.0,15,,,,""
2016-01-17,Overhead Press,Shoulders,10.0,15,,,,""
2016-01-17,Seated Dumbbell Lateral Raise,Shoulders,5.0,10,,,,""
2016-01-17,Seated Dumbbell Lateral Raise,Shoulders,5.0,10,,,,""
2016-01-17,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,""
2016-01-23,Running (Treadmill),Cardio,,,1.2999999523162842,mi,0:17:32,"8.5 incline, injured back, 4 pm start, 138 cal"
2016-01-23,Squat And Press,Legs,10.0,15,,,,""
2016-01-23,Squat And Press,Legs,15.0,15,,,,""
2016-01-23,Squat And Press,Legs,15.0,15,,,,""
2016-01-23,Squat And Press,Legs,15.0,15,,,,""
2016-01-23,Squat And Press,Legs,15.0,12,,,,""
2016-01-23,Squat And Press,Legs,15.0,10,,,,""
2016-01-23,Back Extension,Back,0.0,10,,,,""
2016-01-23,Body Squat,Legs,0.0,25,,,,""
2016-01-23,Back Extension,Back,0.0,9,,,,""
2016-01-23,Body Squat,Legs,0.0,25,,,,""
2016-01-28,Running (Treadmill),Cardio,,,2.01,mi,0:26:55,"Start 5:14 pm, 215 cal"
2016-01-28,Stationery Lunges,Legs,20.0,15,,,,"Dropped to 15 for last 5"
2016-01-28,Stationery Lunges,Legs,20.0,15,,,,"Drop weights last 5"
2016-01-28,Side Lunges,Legs,10.0,15,,,,""
2016-01-28,Side Lunges,Legs,10.0,15,,,,""
2016-01-28,Side Lunges,Legs,10.0,15,,,,""
2016-01-28,Donkey Kick,Legs,15.0,15,,,,""
2016-01-28,Donkey Kick,Legs,15.0,15,,,,""
2016-01-28,Donkey Kick,Legs,15.0,15,,,,""
2016-01-28,Stationery Lunges,Legs,15.0,15,,,,""
2016-02-02,Running (Treadmill),Cardio,,,1.87,mi,0:25:00,"5:18 start, 5:43 end.  191 cal"
2016-02-02,Lat Pulldown,Back,55.0,15,,,,""
2016-02-02,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2016-02-02,Flat Dumbbell Bench Press,Chest,15.0,17,,,,""
2016-02-02,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-02-02,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2016-02-02,Seated Dumbbell Lateral Raise,Shoulders,2.5,15,,,,""
2016-02-02,Dumbbell Row,Back,20.0,11,,,,""
2016-02-02,Dumbbell Row,Back,20.0,15,,,,""
2016-02-02,Lat Pulldown,Back,55.0,15,,,,""
2016-02-02,Lat Pulldown,Back,55.0,15,,,,""
2016-02-02,Dumbbell Row,Back,20.0,15,,,,""
2016-02-02,Flat Dumbbell Fly,Chest,15.0,11,,,,""
2016-02-02,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2016-02-02,Flat Dumbbell Bench Press,Chest,15.0,11,,,,""
2016-02-02,Flat Dumbbell Fly,Chest,15.0,11,,,,""
2016-02-02,Dumbbell Curl,Biceps,15.0,8,,,,""
2016-02-02,Dumbbell Curl,Biceps,10.0,7,,,,""
2016-02-02,Seated Dumbbell Press,Shoulders,15.0,8,,,,""
2016-02-02,Seated Dumbbell Press,Shoulders,10.0,7,,,,""
2016-02-02,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2016-02-02,Dumbbell Curl,Biceps,15.0,8,,,,""
2016-02-02,Dumbbell Curl,Biceps,10.0,7,,,,""
2016-02-02,Seated Dumbbell Press,Shoulders,15.0,8,,,,""
2016-02-02,Seated Dumbbell Press,Shoulders,10.0,7,,,,""
2016-02-02,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2016-02-02,Seated Dips,Triceps,0.0,8,,,,""
2016-02-02,Seated Dips,Triceps,0.0,8,,,,""
2016-02-02,Seated Dips,Triceps,0.0,7,,,,""
2016-02-02,Cable Tricep Press,Triceps,20.0,15,,,,""
2016-02-02,Cable Tricep Press,Triceps,20.0,15,,,,""
2016-02-02,Cable Tricep Press,Triceps,20.0,15,,,,""
2016-02-02,Dumbbell Overhead Triceps Extension,Triceps,20.0,10,,,,""
2016-02-02,Barbell Row,Back,10.0,15,,,,""
2016-02-02,Dumbbell Overhead Triceps Extension,Triceps,20.0,9,,,,""
2016-02-04,Running (Treadmill),Cardio,,,2.14,mi,0:28:40,"5:45 start.  L low back pinch, 212 cal"
2016-02-04,Leg Extension Machine,Legs,70.0,15,,,,""
2016-02-04,Seated Leg Curl Machine,Legs,85.0,25,,,,""
2016-02-04,Seated Leg Curl Machine,Legs,115.0,15,,,,""
2016-02-04,Leg Extension Machine,Legs,85.0,15,,,,""
2016-02-04,Leg Extension Machine,Legs,100.0,8,,,,""
2016-02-04,Leg Extension Machine,Legs,85.0,1,,,,""
2016-02-04,Seated Leg Curl Machine,Legs,135.0,8,,,,""
2016-02-04,Seated Leg Curl Machine,Legs,115.0,2,,,,""
2016-02-04,Seated Leg Curl Machine,Legs,100.0,1,,,,""
2016-02-04,Side Lunges,Legs,20.0,20,,,,""
2016-02-04,Side Lunges,Legs,25.0,20,,,,""
2016-02-04,Side Lunges,Legs,30.0,20,,,,""
2016-02-04,Squat And Press,Legs,10.0,15,,,,""
2016-02-07,Running (Treadmill),Cardio,,,1.6399999856948853,mi,0:20:00,"12:40 start"
2016-02-07,Leg Raises,Abs,0.0,0,,,,""
2016-02-07,Knee Tuck Crunches,Abs,0.0,0,,,,""
2016-02-07,Crunch,Abs,0.0,0,,,,""
2016-02-07,Toe Touch Crunches,Abs,0.0,0,,,,""
2016-02-07,Back Extension,Back,0.0,10,,,,""
2016-02-07,Dumbbell Row,Back,25.0,15,,,,""
2016-02-07,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2016-02-07,Flat Dumbbell Fly,Chest,0.0,15,,,,""
2016-02-07,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2016-02-07,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-02-07,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2016-02-07,Seated Dumbbell Lateral Raise,Shoulders,2.5,15,,,,""
2016-02-07,Overhead Press,Shoulders,20.0,15,,,,""
2016-02-07,Seated Dips,Triceps,0.0,15,,,,""
2016-02-07,Lat Pulldown,Back,70.0,9,,,,""
2016-02-09,Running (Treadmill),Cardio,,,2.5,mi,0:30:00,"5:25 start, 5:55 end, 2 treadmills, don't know distance.  146 cal on second, 1.5 mis on second"
2016-02-09,Squat And Press,Legs,10.0,15,,,,""
2016-02-09,Squat And Press,Legs,15.0,15,,,,""
2016-02-09,Squat And Press,Legs,20.0,11,,,,""
2016-02-09,Squat And Press,Legs,20.0,4,,,,""
2016-02-09,Squat And Press,Legs,15.0,11,,,,""
2016-02-09,Seated Calf Raise Machine,Legs,140.0,15,,,,""
2016-02-09,Seated Calf Raise Machine,Legs,140.0,15,,,,""
2016-02-16,Running (Treadmill),Cardio,,,2.0,mi,0:26:00,"4:32 start, 205 cal"
2016-02-16,Lat Pulldown,Back,55.0,20,,,,""
2016-02-16,Dumbbell Row,Back,25.0,15,,,,""
2016-02-16,Leg Raises,Abs,0.0,15,,,,""
2016-02-16,Knee Tuck Crunches,Abs,0.0,15,,,,""
2016-02-16,Crunch,Abs,0.0,15,,,,""
2016-02-16,Bicycle Kicks,Abs,,,0.0,m,0:00:18,""
2016-02-22,Running (Treadmill),Cardio,,,1.0,mi,0:20:00,""
2016-02-28,Running (Treadmill),Cardio,,,1.79,mi,0:37:28,""
2016-02-29,Running (Treadmill),Cardio,,,1.87,mi,0:40:27,"8:49 start, 190 cal"
2016-03-02,Running (Treadmill),Cardio,,,2.51,mi,0:50:40,"Back pain, 217 cal"
2016-03-02,Elliptical Trainer,Cardio,,,0.35,mi,0:05:00,"47 cal"
2016-03-05,Elliptical Trainer,Cardio,,,0.6,mi,0:10:00,"10 mins, then broke down"
2016-03-06,Running (Treadmill),Cardio,,,3.0,mi,1:10:00,"Mostly 3 mph, incline 3.  Pinch pain, about 3, 268 cal"
2016-03-06,Running (Treadmill),Cardio,,,0.0,m,0:00:00,""
2016-03-06,Pelvic Tilt,Lower Back,0.0,0,,,,""
2016-03-06,Bridge,Abs,0.0,0,,,,""
2016-03-06,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,0,,,,""
2016-03-06,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,0,,,,""
2016-03-06,Standing Hamstring Stretch On Chair,Lower Back,0.0,0,,,,""
2016-03-06,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2016-03-06,Flat Dumbbell Fly,Chest,12.0,15,,,,""
2016-03-06,Flat Dumbbell Bench Press,Chest,10.0,15,,,,""
2016-03-06,Flat Dumbbell Bench Press,Chest,12.0,15,,,,""
2016-03-06,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-03-06,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2016-03-06,Seated Dumbbell Lateral Raise,Shoulders,2.5,15,,,,""
2016-03-07,Running (Treadmill),Cardio,,,3.0,mi,1:03:00,"229 cal"
2016-03-07,Seated Leg Curl Machine,Legs,30.0,20,,,,""
2016-03-07,Seated Leg Curl Machine,Legs,40.0,22,,,,""
2016-03-07,Seated Leg Curl Machine,Legs,50.0,15,,,,""
2016-03-07,Leg Extension Machine,Legs,50.0,24,,,,""
2016-03-07,Leg Extension Machine,Legs,60.0,15,,,,""
2016-03-07,Leg Extension Machine,Legs,60.0,17,,,,""
2016-03-07,Outer Thigh Machine,Legs,80.0,10,,,,""
2016-03-07,Inner Thigh Machine,Legs,45.0,6,,,,""
2016-03-07,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-03-07,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-07,Standing Hamstring Stretch On Chair,Lower Back,0.0,3,,,,""
2016-03-07,Bridge,Abs,0.0,15,,,,""
2016-03-07,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,15,,,,""
2016-03-08,Running (Treadmill),Cardio,,,2.0,mi,0:40:00,"170 cal"
2016-03-08,Lat Pulldown,Back,50.0,22,,,,""
2016-03-08,Lat Pulldown,Back,60.0,16,,,,""
2016-03-08,Lat Pulldown,Back,60.0,11,,,,""
2016-03-08,Lat Pulldown,Back,60.0,3,,,,""
2016-03-08,Lat Pulldown,Back,50.0,10,,,,""
2016-03-08,Lat Pulldown,Back,30.0,22,,,,"Useless, too light"
2016-03-08,Dumbbell Row,Back,15.0,15,,,,""
2016-03-08,Dumbbell Row,Back,15.0,15,,,,""
2016-03-08,Dumbbell Row,Back,15.0,15,,,,""
2016-03-08,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-03-08,Bridge,Abs,0.0,15,,,,""
2016-03-08,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,15,,,,""
2016-03-08,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-08,Standing Hamstring Stretch On Chair,Lower Back,0.0,1,,,,""
2016-03-08,Crunch,Abs,0.0,15,,,,""
2016-03-08,Crunch,Abs,0.0,15,,,,""
2016-03-10,Running (Treadmill),Cardio,,,2.0,mi,0:40:00,"162 cal"
2016-03-10,Elliptical Trainer,Cardio,,,0.0,m,0:00:00,""
2016-03-10,Pelvic Tilt,Lower Back,0.0,0,,,,""
2016-03-10,Bridge,Abs,0.0,0,,,,""
2016-03-10,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,0,,,,""
2016-03-10,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,0,,,,""
2016-03-10,Standing Hamstring Stretch On Chair,Lower Back,0.0,0,,,,""
2016-03-10,Crunch,Abs,0.0,15,,,,""
2016-03-10,Crunch On Ball,Abs,0.0,15,,,,""
2016-03-10,Crunch On Ball,Abs,0.0,15,,,,""
2016-03-10,Crunch On Ball,Abs,0.0,15,,,,""
2016-03-10,Crunch,Abs,0.0,15,,,,""
2016-03-10,Crunch,Abs,0.0,15,,,,""
2016-03-12,Elliptical Trainer,Cardio,,,1.44,mi,0:22:30,"210 cal, end 7:20"
2016-03-12,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-03-12,Bridge,Abs,0.0,15,,,,""
2016-03-12,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,15,,,,""
2016-03-12,Crunch,Abs,0.0,15,,,,""
2016-03-12,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-12,Standing Hamstring Stretch On Chair,Lower Back,0.0,1,,,,""
2016-03-12,Squat On Bosu Ball,Legs,0.0,15,,,,""
2016-03-12,Squat On Bosu Ball,Legs,0.0,25,,,,""
2016-03-12,Back Extension,Back,0.0,11,,,,"Not full extension"
2016-03-12,Squat On Bosu Ball,Legs,0.0,23,,,,""
2016-03-12,Elliptical Trainer,Cardio,,,0.68,mi,0:11:34,"8:21 end, 108 cal"
2016-03-12,Back Extension,Back,0.0,11,,,,""
2016-03-12,Body Squat,Legs,0.0,19,,,,""
2016-03-13,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-03-13,Bridge,Abs,0.0,15,,,,""
2016-03-13,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,15,,,,""
2016-03-13,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-13,Standing Hamstring Stretch On Chair,Lower Back,0.0,1,,,,""
2016-03-13,Crunch,Abs,0.0,15,,,,""
2016-03-13,Elliptical Trainer,Cardio,,,0.69,mi,0:10:22,"91 cal, 3 pm stop"
2016-03-13,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,""
2016-03-13,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2016-03-13,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2016-03-13,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2016-03-13,Flat Dumbbell Fly,Chest,0.0,15,,,,""
2016-03-13,Flat Dumbbell Bench Press,Chest,10.0,15,,,,""
2016-03-13,Flat Dumbbell Bench Press,Chest,12.0,15,,,,""
2016-03-13,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2016-03-13,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2016-03-13,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-03-13,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-03-13,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-03-13,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2016-03-13,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2016-03-13,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2016-03-13,Seated Dumbbell Lateral Raise,Shoulders,2.5,15,,,,""
2016-03-13,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2016-03-13,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2016-03-13,Cable Tricep Press,Triceps,20.0,15,,,,""
2016-03-13,Cable Tricep Press,Triceps,20.0,15,,,,""
2016-03-13,Cable Tricep Press,Triceps,20.0,15,,,,""
2016-03-13,Cycling,Cardio,,,0.0,m,0:10:00,""
2016-03-14,Elliptical Trainer,Cardio,,,0.0,mi,0:02:00,"Too much pain"
2016-03-14,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-03-14,Bridge,Abs,0.0,15,,,,""
2016-03-14,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,15,,,,""
2016-03-14,Crunch,Abs,0.0,15,,,,""
2016-03-14,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-14,Running (Treadmill),Cardio,,,1.0,mi,0:20:00,""
2016-03-15,Running (Treadmill),Cardio,,,1.0,mi,0:20:00,"7:07 start"
2016-03-15,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-03-19,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-19,Standing Hamstring Stretch On Chair,Lower Back,0.0,3,,,,""
2016-03-19,Pelvic Tilt,Lower Back,0.0,20,,,,""
2016-03-19,Crunch,Abs,0.0,25,,,,""
2016-03-19,Push Knees,Abs,0.0,3,,,,""
2016-03-19,Cross Hands Push Knees Sideways,Abs,0.0,3,,,,""
2016-03-19,Pull Knees,Abs,0.0,3,,,,""
2016-03-19,Straight Leg Raise,Lower Back,0.0,15,,,,""
2016-03-19,Straight Leg Raise,Lower Back,0.0,15,,,,""
2016-03-19,Straight Leg Raise,Lower Back,0.0,15,,,,""
2016-03-19,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,15,,,,""
2016-03-22,Running (Treadmill),Cardio,,,0.56,mi,0:12:00,"7:04 start, 51 cal, 3 incline"
2016-03-22,Pelvic Tilt,Lower Back,0.0,15,,,,""
2016-03-22,Bridge,Abs,0.0,15,,,,""
2016-03-22,Crunch,Abs,0.0,20,,,,""
2016-03-22,Crunch,Abs,0.0,20,,,,""
2016-03-22,Push Knees,Abs,0.0,3,,,,""
2016-03-22,Cross Hands Push Knees Sideways,Abs,0.0,3,,,,""
2016-03-22,Pull Knees,Abs,0.0,3,,,,""
2016-03-22,Straight Leg Raise,Lower Back,0.0,15,,,,""
2016-03-22,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-22,Standing Hamstring Stretch On Chair,Lower Back,0.0,3,,,,""
2016-03-22,Alternate Arm Leg Extension From Bridge,Lower Back,0.0,15,,,,""
2016-03-22,Lat Pulldown,Back,60.0,19,,,,""
2016-03-22,Dumbbell Row,Back,15.0,20,,,,""
2016-03-22,Lat Pulldown,Back,60.0,16,,,,""
2016-03-22,Lat Pulldown,Back,60.0,17,,,,""
2016-03-22,Dumbbell Row,Back,15.0,20,,,,""
2016-03-22,Dumbbell Row,Back,20.0,15,,,,""
2016-03-22,Flat Dumbbell Fly,Chest,15.0,10,,,,""
2016-03-22,Flat Dumbbell Bench Press,Chest,15.0,14,,,,""
2016-03-22,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2016-03-22,Flat Dumbbell Bench Press,Chest,15.0,4,,,,""
2016-03-22,Flat Dumbbell Bench Press,Chest,10.0,11,,,,""
2016-03-22,Flat Dumbbell Fly,Chest,12.0,5,,,,""
2016-03-22,Flat Dumbbell Fly,Chest,10.0,10,,,,""
2016-03-22,Flat Dumbbell Bench Press,Chest,12.0,5,,,,""
2016-03-22,Flat Dumbbell Bench Press,Chest,15.0,5,,,,""
2016-03-22,Dumbbell Curl,Biceps,12.5,15,,,,""
2016-03-22,Seated Dumbbell Press,Shoulders,12.5,15,,,,""
2016-03-22,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2016-03-22,Dumbbell Curl,Biceps,12.5,6,,,,""
2016-03-22,Dumbbell Curl,Biceps,10.0,6,,,,""
2016-03-22,Seated Dumbbell Press,Shoulders,12.5,6,,,,""
2016-03-22,Seated Dumbbell Press,Shoulders,10.0,6,,,,""
2016-03-22,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,"With breaks"
2016-03-22,Cable Tricep Press,Triceps,27.5,12,,,,""
2016-03-22,Seated Dips,Triceps,0.0,8,,,,""
2016-03-22,Seated Dips,Triceps,0.0,9,,,,""
2016-03-22,Cable Tricep Press,Triceps,27.5,12,,,,""
2016-03-22,Cable Tricep Press,Triceps,27.5,2,,,,""
2016-03-22,Cable Tricep Press,Triceps,22.5,2,,,,""
2016-03-22,Cable Tricep Press,Triceps,17.5,3,,,,""
2016-03-22,Seated Dips,Triceps,0.0,3,,,,""
2016-03-23,Walking,Cardio,,,3.0,m,2:00:00,""
2016-03-23,Pelvic Tilt,Lower Back,0.0,15,,,,""
2016-03-23,Bridge,Abs,0.0,15,,,,""
2016-03-24,Elliptical Trainer,Cardio,,,0.0,mi,0:09:08,"92 cal"
2016-03-24,Pelvic Tilt,Lower Back,0.0,15,,,,""
2016-03-24,Supine March With Posterior Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-03-24,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-24,Standing Hamstring Stretch On Chair,Lower Back,0.0,3,,,,""
2016-03-24,Calf Stretch,Legs,0.0,3,,,,""
2016-03-24,Push Knees,Abs,0.0,3,,,,""
2016-03-24,Cross Hands Push Knees Sideways,Abs,0.0,3,,,,""
2016-03-24,Pull Knees,Abs,0.0,3,,,,""
2016-03-24,Crunch,Abs,0.0,20,,,,""
2016-03-24,Elliptical Trainer,Cardio,,,0.77,mi,0:12:08,"104 cal"
2016-03-24,Single Knee To Chest Stretch,Legs,0.0,1,,,,""
2016-03-24,Plank,Abs,0.0,2,,,,""
2016-03-26,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,0,,,,""
2016-03-26,Standing Hamstring Stretch On Chair,Lower Back,0.0,0,,,,""
2016-03-26,Calf Stretch,Legs,0.0,0,,,,""
2016-03-26,Pelvic Tilt,Lower Back,0.0,0,,,,""
2016-03-26,Bridge,Abs,0.0,0,,,,""
2016-03-26,Supine March With Posterior Pelvic Tilt,Lower Back,0.0,0,,,,""
2016-03-26,Push Knees,Abs,0.0,0,,,,""
2016-03-26,Cross Hands Push Knees Sideways,Abs,0.0,0,,,,""
2016-03-26,Pull Knees,Abs,0.0,0,,,,""
2016-03-26,Crunch,Abs,0.0,0,,,,""
2016-03-26,Plank,Abs,0.0,0,,,,""
2016-03-27,Pelvic Tilt,Lower Back,0.0,15,,,,""
2016-03-27,Bridge,Abs,0.0,15,,,,""
2016-03-29,Running (Treadmill),Cardio,,,0.2,mi,0:05:00,""
2016-03-29,Push Knees,Abs,0.0,2,,,,""
2016-03-29,Cross Hands Push Knees Sideways,Abs,0.0,2,,,,""
2016-03-29,Pull Knees,Abs,0.0,2,,,,""
2016-03-29,Plank,Abs,0.0,1,,,,""
2016-03-29,Clam,Legs,0.0,15,,,,""
2016-03-29,Straight Leg Raise,Lower Back,0.0,10,,,,""
2016-03-29,Leg Raises - Toe Down,Legs,0.0,10,,,,""
2016-03-29,Leg Raises - Toe Up,Legs,0.0,10,,,,""
2016-03-30,Pelvic Tilt,Lower Back,0.0,15,,,,""
2016-03-30,Bridge,Abs,0.0,15,,,,""
2016-03-30,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-03-31,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,2,,,,""
2016-03-31,Standing Hamstring Stretch On Chair,Lower Back,0.0,2,,,,""
2016-03-31,Pelvic Tilt,Lower Back,0.0,15,,,,""
2016-03-31,Bridge,Abs,0.0,15,,,,""
2016-03-31,Supine March With Posterior Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-03-31,Push Knees,Abs,0.0,3,,,,""
2016-03-31,Cross Hands Push Knees Sideways,Abs,0.0,3,,,,""
2016-03-31,Pull Knees,Abs,0.0,3,,,,""
2016-03-31,Crunch,Abs,0.0,20,,,,""
2016-03-31,Straight Leg Raise,Lower Back,0.0,10,,,,""
2016-03-31,Leg Raises - Toe Down,Legs,0.0,10,,,,""
2016-03-31,Leg Raises - Toe Up,Legs,0.0,10,,,,""
2016-04-02,Running (Treadmill),Cardio,,,1.05,mi,0:23:00,"2:08 start, 94 cal"
2016-04-02,Pelvic Tilt,Lower Back,0.0,15,,,,""
2016-04-02,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,2,,,,""
2016-04-02,Foam Roll Piriformis,Lower Back,0.0,1,,,,""
2016-04-02,Standing Hamstring Stretch On Chair,Lower Back,0.0,2,,,,""
2016-04-02,Straight Leg Raise,Lower Back,0.0,10,,,,""
2016-04-02,Push Knees,Abs,0.0,3,,,,""
2016-04-02,Cross Hands Push Knees Sideways,Abs,0.0,3,,,,""
2016-04-02,Pull Knees,Abs,0.0,3,,,,""
2016-04-02,Supine March With Posterior Pelvic Tilt,Lower Back,0.0,15,,,,""
2016-04-02,Plank,Abs,0.0,1,,,,"21 secs"
2016-04-02,Leg Raises - Toe Down,Legs,0.0,10,,,,""
2016-04-02,Leg Raises - Toe Up,Legs,0.0,10,,,,""
2016-04-02,Stair Climber,Cardio,,,0.0,mi,0:11:00,"132 cal"
2016-04-02,Incline Leg Press,Legs,0.0,7,,,,""
2016-04-02,Incline Leg Press,Legs,50.0,10,,,,""
2016-04-02,Incline Calf Raise,Legs,50.0,10,,,,""
2016-04-02,Incline Calf Raise,Legs,100.0,7,,,,""
2016-04-02,Incline Leg Press,Legs,100.0,10,,,,""
2016-04-02,Incline Leg Press,Legs,100.0,15,,,,""
2016-04-02,Incline Leg Press,Legs,100.0,17,,,,""
2016-04-02,Incline Calf Raise,Legs,100.0,7,,,,""
2016-04-02,Incline Calf Raise,Legs,100.0,4,,,,""
2016-04-02,Incline Calf Raise,Legs,150.0,11,,,,""
2016-04-02,Body Squat,Legs,10.0,15,,,,""
2016-04-02,Body Squat,Legs,25.0,15,,,,""
2016-04-02,Body Squat,Legs,25.0,17,,,,""
2016-04-03,Running (Treadmill),Cardio,,,0.5,mi,0:11:40,"12:09 start, 39 cal, 3 incline"
2016-04-03,Stationary Bike,Cardio,,,2.09,mi,0:10:16,"12:32 end, 89 cal, reclining bike"
2016-04-03,Standing Hamstring Stretch On Chair,Lower Back,0.0,2,,,,""
2016-04-03,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,2,,,,""
2016-04-03,Calf Stretch,Legs,0.0,2,,,,""
2016-04-03,Single Knee To Chest Stretch,Legs,0.0,2,,,,""
2016-04-03,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-04-03,Bridge,Abs,0.0,10,,,,""
2016-04-03,Push Knees,Abs,0.0,2,,,,""
2016-04-03,Pull Knees,Abs,0.0,2,,,,""
2016-04-03,Cross Hands Push Knees Sideways,Abs,0.0,2,,,,""
2016-04-03,Supine March With Posterior Pelvic Tilt,Lower Back,0.0,10,,,,"Burning in left calf when putting left leg down"
2016-04-03,Plank,Abs,0.0,1,,,,"20 secs"
2016-04-03,Dumbbell Row,Back,25.0,15,,,,""
2016-04-03,Lat Pulldown,Back,60.0,15,,,,""
2016-04-03,Lat Pulldown,Back,65.0,10,,,,""
2016-04-03,Lat Pulldown,Back,60.0,5,,,,"Sort of.. Cheating"
2016-04-03,Dumbbell Row,Back,25.0,15,,,,""
2016-04-03,Lat Pulldown,Back,60.0,11,,,,""
2016-04-03,Lat Pulldown,Back,55.0,3,,,,""
2016-04-03,Flat Dumbbell Fly,Chest,12.0,15,,,,""
2016-04-03,Flat Dumbbell Bench Press,Chest,12.0,16,,,,""
2016-04-03,Flat Dumbbell Bench Press,Chest,12.0,15,,,,""
2016-04-03,Flat Dumbbell Fly,Chest,12.0,15,,,,""
2016-04-03,Flat Dumbbell Fly,Chest,15.0,6,,,,""
2016-04-03,Flat Dumbbell Fly,Chest,12.0,4,,,,""
2016-04-03,Flat Dumbbell Bench Press,Chest,15.0,16,,,,""
2016-04-03,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-04-03,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2016-04-03,Seated Dumbbell Lateral Raise,Shoulders,5.0,10,,,,""
2016-04-03,Dumbbell Curl,Biceps,10.0,15,,,,""
2016-04-03,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2016-04-03,Seated Dumbbell Lateral Raise,Shoulders,5.0,10,,,,""
2016-04-03,Seated Dumbbell Lateral Raise,Shoulders,5.0,10,,,,""
2016-04-03,Dumbbell Curl,Biceps,12.5,10,,,,""
2016-04-03,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-04-03,Overhead Press,Shoulders,20.0,15,,,,""
2016-04-03,Seated Dips,Triceps,0.0,4,,,,""
